STATION,X_TWD97,Y_TWD97,monthly,time,DIFFDISP,Layer_1,Layer_2,Layer_3,Layer_4,Layer_All
ZHUTANG,2639635.48177,191944.07482,7,2016-11-01,0.8421959404361123,0.0,-2.0,-1.0,0.0,-3.0
ANHE,2602035.47057,179539.204623,8,2016-12-01,-3.6676386514764596,0.0,1.0,2.0,1.0,4.0
BEICHEN,2608228.94939,178859.958807,8,2016-12-01,-3.57768135122992,0.0,3.0,1.0,0.0,4.0
CANLIN,2608157.27696,173088.151033,8,2016-12-01,-4.9222300019483605,1.0,2.0,2.0,0.0,5.0
DONGGUANG,2616755.31388,175783.144962,8,2016-12-01,-2.6674557503684135,1.0,2.0,1.0,-1.0,3.0
DONGSHI,2595468.32293,163523.186557,8,2016-12-01,-2.839038030809934,1.0,-4.0,4.0,0.0,1.0
ERLUN,2629865.28709,190429.148778,8,2016-12-01,-7.234519198431967,1.0,0.0,2.0,-2.0,1.0
FENGAN,2631894.18276,171859.184496,8,2016-12-01,-3.588343681572095,1.0,1.0,-2.0,1.0,1.0
FENGRONG,2632016.259,179785.17549,8,2016-12-01,-4.494270388340796,0.0,0.0,1.0,0.0,1.0
GUANGFU,2626508.29835,189084.098343,8,2016-12-01,-4.924476813617102,1.0,0.0,3.0,-1.0,3.0
HAIFENG,2629140.25143,171150.145528,8,2016-12-01,-2.8121130657268236,1.0,2.0,-1.0,,2.0
HONGLUN,2620454.90228,183487.975804,8,2016-12-01,-4.478934580879021,3.0,3.0,2.0,-1.0,7.0
HUNAN,2649583.28339,197073.456957,8,2016-12-01,-4.190399313616584,1.0,2.0,1.0,1.0,5.0
HUWEI,2623606.30661,192041.068482,8,2016-12-01,-3.9458242141820055,0.0,1.0,2.0,0.0,3.0
JIANYANG,2614756.24677,163506.218274,8,2016-12-01,-5.015005589419681,1.0,2.0,0.0,,3.0
JIAXING,2616146.2859,194875.077945,8,2016-12-01,-3.978494718250599,0.0,5.0,2.0,0.0,7.0
KECUO,2613831.28827,182075.186777,8,2016-12-01,-4.675608770628606,-1.0,3.0,5.0,-1.0,6.0
LONGYAN,2624184.90663,179646.08447,8,2016-12-01,-4.572088861752431,1.0,3.0,0.0,-1.0,3.0
NEILIAO,2611723.34283,184142.181573,8,2016-12-01,-1.989680276695327,0.0,9.0,1.0,0.0,10.0
QIAOYI,2637964.78657,196150.707581,8,2016-12-01,-3.2660834966431582,1.0,0.0,-2.0,0.0,-1.0
TANQIFENXIAO,2599940.93758,176526.188454,8,2016-12-01,-4.532092054792297,-1.0,3.0,0.0,1.0,3.0
TUKU,2620611.25819,187772.134694,8,2016-12-01,-2.5901049359888755,-0.0,4.0,4.0,-10.0,-2.0
XIGANG,2639733.1713,177634.127419,8,2016-12-01,-5.453545290254129,0.0,0.0,0.0,1.0,1.0
XINGHUA,2643201.13881,188364.082858,8,2016-12-01,-4.806423383365786,-1.0,1.0,-1.0,1.0,0.0
XINJIE,2644119.88134,179743.007588,8,2016-12-01,-3.1267870478445174,0.0,1.0,-2.0,2.0,1.0
XINPI,2598087.955,181888.900806,8,2016-12-01,-4.473386865884525,1.0,2.0,1.0,-1.0,3.0
XINSHENG,2648279.21795,188342.160622,8,2016-12-01,-5.889333749217925,1.0,3.0,-1.0,0.0,3.0
XINXING,2626356.24719,170721.169691,8,2016-12-01,-5.881593444828714,1.0,3.0,0.0,0.0,4.0
XIUTAN,2617397.2418,183652.118876,8,2016-12-01,-3.2468152665960983,1.0,6.0,2.0,1.0,10.0
XIZHOU,2638501.0722,199069.972355,8,2016-12-01,-1.3562408631276617,-0.0,1.0,-1.0,1.0,1.0
YIWU,2604974.34087,167842.226707,8,2016-12-01,-3.442567572481432,-1.0,1.0,3.0,0.0,3.0
YUANCHANG,2616803.26394,179485.192133,8,2016-12-01,0.2961651380406483,-3.0,6.0,-2.0,1.0,2.0
ZHENNAN,2621720.32227,202939.032793,8,2016-12-01,-0.761872017495285,-1.0,-1.0,1.0,0.0,-1.0
ZHUTANG,2639635.48177,191944.07482,8,2016-12-01,0.17612836449383082,0.0,1.0,0.0,-1.0,0.0
ANHE,2602035.47057,179539.204623,9,2017-01-01,-3.1457784855654936,-1.0,2.0,-2.0,-0.0,-1.0
BEICHEN,2608228.94939,178859.958807,9,2017-01-01,-4.210610863412169,-1.0,1.0,-2.0,2.0,0.0
CANLIN,2608157.27696,173088.151033,9,2017-01-01,-2.9468077236722543,-1.0,-3.0,-2.0,-1.0,-7.0
DONGGUANG,2616755.31388,175783.144962,9,2017-01-01,-2.4154911225911273,-5.0,-6.0,0.0,0.0,-11.0
DONGSHI,2595468.32293,163523.186557,9,2017-01-01,-2.251644609908696,-1.0,0.0,-3.0,-1.0,-5.0
ERLUN,2629865.28709,190429.148778,9,2017-01-01,-6.965501385655406,0.0,0.0,-1.0,-1.0,-2.0
FENGAN,2631894.18276,171859.184496,9,2017-01-01,-3.5267774554532734,0.0,2.0,-2.0,0.0,0.0
FENGRONG,2632016.259,179785.17549,9,2017-01-01,-3.788030607050261,0.0,1.0,-1.0,0.0,0.0
GUANGFU,2626508.29835,189084.098343,9,2017-01-01,-4.371271342675492,0.0,0.0,-2.0,1.0,-1.0
HAIFENG,2629140.25143,171150.145528,9,2017-01-01,-2.6296397346220104,1.0,1.0,-1.0,,1.0
HONGLUN,2620454.90228,183487.975804,9,2017-01-01,-4.0452458803461715,0.0,0.0,-1.0,0.0,-1.0
HUNAN,2649583.28339,197073.456957,9,2017-01-01,-2.823862064102336,-3.0,2.0,-0.9,-1.1,-3.0
HUWEI,2623606.30661,192041.068482,9,2017-01-01,-4.070752316919405,0.0,-1.0,-1.0,-0.0,-2.0
JIANYANG,2614756.24677,163506.218274,9,2017-01-01,-3.3739181638001385,-1.0,-2.0,0.0,,-3.0
JIAXING,2616146.2859,194875.077945,9,2017-01-01,-2.8532095681366223,-3.0,-7.0,-2.0,0.0,-12.0
KECUO,2613831.28827,182075.186777,9,2017-01-01,-3.248774404130329,-1.0,-10.0,-3.0,-1.0,-15.0
LONGYAN,2624184.90663,179646.08447,9,2017-01-01,-2.651483061401442,-1.0,-2.0,0.0,0.0,-3.0
NEILIAO,2611723.34283,184142.181573,9,2017-01-01,-3.2957774960751083,-2.0,-13.0,-1.0,0.0,-16.0
QIAOYI,2637964.78657,196150.707581,9,2017-01-01,-3.1027697636279528,-1.0,1.0,-1.0,-1.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,9,2017-01-01,-3.9713423406600374,-4.0,0.0,1.0,-1.0,-4.0
TUKU,2620611.25819,187772.134694,9,2017-01-01,-3.8082327102379145,-1.0,-4.0,1.0,4.0,0.0
XIGANG,2639733.1713,177634.127419,9,2017-01-01,-4.117115976172411,0.0,2.0,0.0,-1.0,1.0
XINGHUA,2643201.13881,188364.082858,9,2017-01-01,-4.059051023060479,-2.0,2.0,0.0,-2.0,-2.0
XINJIE,2644119.88134,179743.007588,9,2017-01-01,-3.9815193767615265,-1.0,1.0,2.0,-2.0,0.0
XINPI,2598087.955,181888.900806,9,2017-01-01,-3.9013335290278857,-3.0,-1.0,0.0,0.0,-4.0
XINSHENG,2648279.21795,188342.160622,9,2017-01-01,-4.074166737205202,0.0,0.0,0.0,0.0,0.0
XINXING,2626356.24719,170721.169691,9,2017-01-01,-4.673202455422167,-1.0,1.0,-8.0,0.0,-8.0
XIUTAN,2617397.2418,183652.118876,9,2017-01-01,-2.1707942063261156,-9.0,-6.0,-3.0,-0.0,-18.0
XIZHOU,2638501.0722,199069.972355,9,2017-01-01,-0.9488808621261724,1.0,-2.0,1.0,-1.0,-1.0
YIWU,2604974.34087,167842.226707,9,2017-01-01,-2.61150813028667,1.0,-1.0,-1.0,0.0,-1.0
YUANCHANG,2616803.26394,179485.192133,9,2017-01-01,-0.44227432824745844,-2.0,-10.0,0.0,-2.0,-14.0
ZHENNAN,2621720.32227,202939.032793,9,2017-01-01,-1.6164845527509013,0.0,-2.0,0.0,-1.0,-3.0
ZHUTANG,2639635.48177,191944.07482,9,2017-01-01,-1.1259480794210894,1.0,0.0,0.0,0.0,1.0
ANHE,2602035.47057,179539.204623,10,2017-02-01,-2.1115247036923557,-3.0,-3.0,-9.0,4.0,-11.0
BEICHEN,2608228.94939,178859.958807,10,2017-02-01,-2.6414702224246494,-1.0,-15.0,0.0,-4.0,-20.0
CANLIN,2608157.27696,173088.151033,10,2017-02-01,-1.0475225649250877,-6.0,-10.0,-5.0,1.0,-20.0
DONGGUANG,2616755.31388,175783.144962,10,2017-02-01,-1.3181932070665425,-3.0,-5.0,-1.0,2.0,-7.0
DONGSHI,2595468.32293,163523.186557,10,2017-02-01,-1.04760882725943,1.0,-1.0,-4.0,2.0,-2.0
ERLUN,2629865.28709,190429.148778,10,2017-02-01,-6.361969408459797,-1.0,-2.0,-2.0,3.0,-2.0
FENGAN,2631894.18276,171859.184496,10,2017-02-01,-3.8437544681521745,-1.0,-6.0,0.0,-1.0,-8.0
FENGRONG,2632016.259,179785.17549,10,2017-02-01,-2.5516091094896693,-6.0,-3.0,-2.0,1.0,-10.0
GUANGFU,2626508.29835,189084.098343,10,2017-02-01,-5.428363314438905,-0.0,-7.0,3.0,-5.0,-9.0
HAIFENG,2629140.25143,171150.145528,10,2017-02-01,-2.2668285016420753,-1.0,-4.0,-3.0,,-8.0
HONGLUN,2620454.90228,183487.975804,10,2017-02-01,-3.796500112064732,-2.0,-10.0,-4.0,-1.0,-17.0
HUNAN,2649583.28339,197073.456957,10,2017-02-01,-1.2739733146655738,0.0,-6.0,-3.1,0.1,-9.0
HUWEI,2623606.30661,192041.068482,10,2017-02-01,-2.6585470209680255,0.0,-4.0,-4.0,-1.0,-9.0
JIANYANG,2614756.24677,163506.218274,10,2017-02-01,-5.320836468632749,-1.0,-1.0,0.0,,-2.0
JIAXING,2616146.2859,194875.077945,10,2017-02-01,-1.3021154632224599,-4.0,-7.0,-4.0,0.0,-15.0
KECUO,2613831.28827,182075.186777,10,2017-02-01,-4.696731521174425,-2.0,-8.0,1.0,-5.0,-14.0
LONGYAN,2624184.90663,179646.08447,10,2017-02-01,-1.3152437813664282,0.0,-2.0,-2.0,0.0,-4.0
NEILIAO,2611723.34283,184142.181573,10,2017-02-01,-6.2800845424055725,0.0,-12.0,-4.0,-4.0,-20.0
QIAOYI,2637964.78657,196150.707581,10,2017-02-01,-1.1794619382309441,-3.0,-3.0,1.0,0.0,-5.0
TANQIFENXIAO,2599940.93758,176526.188454,10,2017-02-01,-3.289450843774048,-4.0,-5.0,0.0,0.0,-9.0
TUKU,2620611.25819,187772.134694,10,2017-02-01,-5.398952333274342,-2.0,-6.0,-2.0,0.0,-10.0
XIGANG,2639733.1713,177634.127419,10,2017-02-01,-3.5447186411764577,-2.0,-1.0,1.0,-2.0,-4.0
XINGHUA,2643201.13881,188364.082858,10,2017-02-01,-4.428477379023138,-2.0,-5.0,-2.0,3.0,-6.0
XINJIE,2644119.88134,179743.007588,10,2017-02-01,-3.3857705705982584,0.0,-2.0,-1.0,-1.0,-4.0
XINPI,2598087.955,181888.900806,10,2017-02-01,-2.5990068451213917,0.0,-5.0,-1.0,0.0,-6.0
XINSHENG,2648279.21795,188342.160622,10,2017-02-01,-1.8545552464799722,-3.0,-4.0,-1.0,0.0,-8.0
XINXING,2626356.24719,170721.169691,10,2017-02-01,-3.138644365044891,-2.0,-6.0,-1.0,0.0,-9.0
XIUTAN,2617397.2418,183652.118876,10,2017-02-01,-0.8470802936036644,-11.0,-9.0,-3.0,3.0,-20.0
XIZHOU,2638501.0722,199069.972355,10,2017-02-01,-1.5166199013646555,1.0,-2.0,-1.0,0.0,-2.0
YIWU,2604974.34087,167842.226707,10,2017-02-01,-5.510962742458058,-1.0,-15.0,-7.0,-1.0,-24.0
YUANCHANG,2616803.26394,179485.192133,10,2017-02-01,0.17692092302491985,-2.0,-5.0,-4.0,3.0,-8.0
ZHENNAN,2621720.32227,202939.032793,10,2017-02-01,0.4460784418395435,-1.0,-4.0,-2.0,0.0,-7.0
ZHUTANG,2639635.48177,191944.07482,10,2017-02-01,-0.6209290274452778,-2.0,-2.0,-1.0,0.0,-5.0
ANHE,2602035.47057,179539.204623,11,2017-03-01,-1.1885686713592825,-2.0,-13.0,5.0,-3.0,-13.0
BEICHEN,2608228.94939,178859.958807,11,2017-03-01,-0.6826571775686969,-2.0,-8.0,-2.0,1.0,-11.0
CANLIN,2608157.27696,173088.151033,11,2017-03-01,-0.7874226708993196,-2.0,-10.0,-2.0,-3.0,-17.0
DONGGUANG,2616755.31388,175783.144962,11,2017-03-01,-0.22647270297765704,-5.0,-8.0,0.0,-3.0,-16.0
DONGSHI,2595468.32293,163523.186557,11,2017-03-01,-0.4971444533307959,0.0,-9.0,0.0,-1.0,-10.0
ERLUN,2629865.28709,190429.148778,11,2017-03-01,-6.116773203945531,-1.0,0.0,-1.0,0.0,-2.0
FENGAN,2631894.18276,171859.184496,11,2017-03-01,-4.644079431889391,-2.0,4.0,-3.0,3.0,2.0
FENGRONG,2632016.259,179785.17549,11,2017-03-01,-1.5291677782700437,-1.0,-4.0,0.0,-3.0,-8.0
GUANGFU,2626508.29835,189084.098343,11,2017-03-01,-6.859554519455355,0.0,-2.0,-2.0,-1.0,-5.0
HAIFENG,2629140.25143,171150.145528,11,2017-03-01,-1.8901437541159727,-2.0,2.0,2.0,,2.0
HONGLUN,2620454.90228,183487.975804,11,2017-03-01,-3.807804700242574,-6.0,-4.0,-3.0,1.0,-12.0
HUNAN,2649583.28339,197073.456957,11,2017-03-01,-1.2956296560457488,0.0,-1.0,-0.0,-1.0,-2.0
HUWEI,2623606.30661,192041.068482,11,2017-03-01,-1.1743216829996383,-1.0,-1.0,-1.0,-1.0,-4.0
JIANYANG,2614756.24677,163506.218274,11,2017-03-01,-9.544759937510756,0.0,-5.0,0.0,,-5.0
JIAXING,2616146.2859,194875.077945,11,2017-03-01,-1.2683660370950658,1.0,-2.0,0.0,0.0,-1.0
KECUO,2613831.28827,182075.186777,11,2017-03-01,-7.695302508474598,-1.0,-5.0,-2.0,0.0,-8.0
LONGYAN,2624184.90663,179646.08447,11,2017-03-01,-1.6490216316660196,0.0,-6.0,-2.0,1.0,-7.0
NEILIAO,2611723.34283,184142.181573,11,2017-03-01,-8.099047582817867,0.0,-6.0,-3.0,0.0,-9.0
QIAOYI,2637964.78657,196150.707581,11,2017-03-01,0.5526994153468737,-1.0,1.0,-3.0,1.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,11,2017-03-01,-2.959236279084549,-3.0,-6.0,-2.0,1.0,-10.0
TUKU,2620611.25819,187772.134694,11,2017-03-01,-6.180324495257227,-2.0,-6.0,-7.0,0.0,-15.0
XIGANG,2639733.1713,177634.127419,11,2017-03-01,-4.254159194883709,0.0,-1.0,-1.0,1.0,-1.0
XINGHUA,2643201.13881,188364.082858,11,2017-03-01,-6.023076666456398,0.0,-1.0,0.0,0.0,-1.0
XINJIE,2644119.88134,179743.007588,11,2017-03-01,-2.346684905409457,-1.0,1.0,1.0,-2.0,-1.0
XINPI,2598087.955,181888.900806,11,2017-03-01,-1.6321591003096432,-3.0,-3.0,0.0,1.0,-5.0
XINSHENG,2648279.21795,188342.160622,11,2017-03-01,-0.8393265203370339,-1.0,-1.0,0.0,-2.0,-4.0
XINXING,2626356.24719,170721.169691,11,2017-03-01,-3.8419311892671457,0.0,1.0,-1.0,0.0,0.0
XIUTAN,2617397.2418,183652.118876,11,2017-03-01,-0.4968267567186512,-2.0,-4.0,-4.0,0.0,-10.0
XIZHOU,2638501.0722,199069.972355,11,2017-03-01,-1.597769308597862,-2.0,0.0,0.0,-1.0,-3.0
YIWU,2604974.34087,167842.226707,11,2017-03-01,-9.268349783649496,-1.0,-4.0,-6.0,0.0,-11.0
YUANCHANG,2616803.26394,179485.192133,11,2017-03-01,2.7407208692883627,-3.0,-9.0,1.0,0.0,-11.0
ZHENNAN,2621720.32227,202939.032793,11,2017-03-01,3.8937552613026236,0.0,1.0,-0.0,-1.0,0.0
ZHUTANG,2639635.48177,191944.07482,11,2017-03-01,1.190693197961436,0.3,-1.0,0.0,-1.0,-1.7
ANHE,2602035.47057,179539.204623,12,2017-04-01,-0.8656923159872084,-2.0,-4.0,0.0,-1.0,-7.0
BEICHEN,2608228.94939,178859.958807,12,2017-04-01,0.06700361140107103,-1.0,-6.0,-2.0,-3.0,-12.0
CANLIN,2608157.27696,173088.151033,12,2017-04-01,-1.7832722666182357,-3.0,-10.0,-3.0,-1.0,-17.0
DONGGUANG,2616755.31388,175783.144962,12,2017-04-01,0.4619797532386696,-1.0,-6.0,-4.0,0.0,-11.0
DONGSHI,2595468.32293,163523.186557,12,2017-04-01,-0.6984471628620137,-2.0,-6.0,-3.0,1.0,-10.0
ERLUN,2629865.28709,190429.148778,12,2017-04-01,-6.96896624121058,-1.0,-1.0,-1.0,0.0,-3.0
FENGAN,2631894.18276,171859.184496,12,2017-04-01,-6.08398213372526,0.0,-2.0,-2.0,-1.0,-5.0
FENGRONG,2632016.259,179785.17549,12,2017-04-01,-1.3118027030599482,-2.0,0.0,-2.0,2.0,-2.0
GUANGFU,2626508.29835,189084.098343,12,2017-04-01,-9.541619573968134,-2.0,2.0,-2.0,0.0,-2.0
HAIFENG,2629140.25143,171150.145528,12,2017-04-01,-1.9145165293136024,0.0,-5.0,-1.0,,-6.0
HONGLUN,2620454.90228,183487.975804,12,2017-04-01,-4.553038616079588,-2.0,-4.0,0.0,-3.0,-9.0
HUNAN,2649583.28339,197073.456957,12,2017-04-01,-3.158873158880608,-1.0,-2.0,-1.0,1.0,-3.0
HUWEI,2623606.30661,192041.068482,12,2017-04-01,-1.1074169429564003,-1.0,-1.0,-1.0,-2.0,-5.0
JIANYANG,2614756.24677,163506.218274,12,2017-04-01,-13.755266991985398,-1.0,-4.0,0.0,,-5.0
JIAXING,2616146.2859,194875.077945,12,2017-04-01,-2.628784876710795,-0.0,0.0,0.0,0.0,0.0
KECUO,2613831.28827,182075.186777,12,2017-04-01,-11.210967211712905,0.0,-4.0,-2.0,0.0,-6.0
LONGYAN,2624184.90663,179646.08447,12,2017-04-01,-2.5582913867985098,1.0,-7.0,-2.0,0.0,-8.0
NEILIAO,2611723.34283,184142.181573,12,2017-04-01,-7.755666030241918,-4.0,-7.0,-2.0,1.0,-12.0
QIAOYI,2637964.78657,196150.707581,12,2017-04-01,1.0214960857180682,1.0,0.0,-1.0,-2.0,-2.0
TANQIFENXIAO,2599940.93758,176526.188454,12,2017-04-01,-3.50607879577571,-6.0,-5.0,-1.0,-2.0,-14.0
TUKU,2620611.25819,187772.134694,12,2017-04-01,-6.838328160058376,0.0,-2.0,0.0,3.0,1.0
XIGANG,2639733.1713,177634.127419,12,2017-04-01,-6.587303540895643,1.0,-3.0,0.0,0.0,-2.0
XINGHUA,2643201.13881,188364.082858,12,2017-04-01,-8.111128235611554,2.0,-1.0,0.0,-2.0,-1.0
XINJIE,2644119.88134,179743.007588,12,2017-04-01,-3.0910032019261995,2.0,-4.0,1.0,1.0,0.0
XINPI,2598087.955,181888.900806,12,2017-04-01,-1.5469061353593752,-3.0,-1.0,-1.0,1.0,-4.0
XINSHENG,2648279.21795,188342.160622,12,2017-04-01,-1.2792863744788563,-3.0,-1.0,0.0,-2.0,-6.0
XINXING,2626356.24719,170721.169691,12,2017-04-01,-8.30046556335427,-1.0,-6.0,-3.0,0.0,-10.0
XIUTAN,2617397.2418,183652.118876,12,2017-04-01,-1.5993110343446917,-5.0,-2.0,-2.0,-1.0,-10.0
XIZHOU,2638501.0722,199069.972355,12,2017-04-01,-0.7929154921489914,0.0,-1.0,0.0,-1.0,-2.0
YIWU,2604974.34087,167842.226707,12,2017-04-01,-12.411417694304374,-1.0,-15.0,-4.0,0.0,-20.0
YUANCHANG,2616803.26394,179485.192133,12,2017-04-01,5.981117147708159,1.0,-3.0,-3.0,-3.0,-8.0
ZHENNAN,2621720.32227,202939.032793,12,2017-04-01,6.486252011856052,-1.0,0.0,0.0,-1.0,-2.0
ZHUTANG,2639635.48177,191944.07482,12,2017-04-01,3.235688597209081,-1.3,-1.0,-3.0,2.0,-3.3
ANHE,2602035.47057,179539.204623,13,2017-05-01,-0.6009390416677973,-2.0,-8.0,-3.0,1.0,-12.0
BEICHEN,2608228.94939,178859.958807,13,2017-05-01,-0.5724613917441557,-1.0,-4.0,0.0,1.0,-4.0
CANLIN,2608157.27696,173088.151033,13,2017-05-01,-2.4237926564063756,2.0,-5.0,-6.0,1.0,-8.0
DONGGUANG,2616755.31388,175783.144962,13,2017-05-01,0.6303528427740532,0.0,-2.0,-1.0,1.0,-2.0
DONGSHI,2595468.32293,163523.186557,13,2017-05-01,-0.9233199112674795,0.0,-2.0,1.0,-1.0,-2.0
ERLUN,2629865.28709,190429.148778,13,2017-05-01,-5.7106842309897585,0.0,0.0,0.0,-1.0,-1.0
FENGAN,2631894.18276,171859.184496,13,2017-05-01,-6.012262036382626,0.0,-2.0,2.0,-2.0,-2.0
FENGRONG,2632016.259,179785.17549,13,2017-05-01,-1.0010633325396683,-2.0,-1.0,-2.0,0.0,-5.0
GUANGFU,2626508.29835,189084.098343,13,2017-05-01,-8.5447939814285,1.0,-1.0,-2.0,0.0,-2.0
HAIFENG,2629140.25143,171150.145528,13,2017-05-01,-1.7075653123693277,0.0,-1.0,0.0,,-1.0
HONGLUN,2620454.90228,183487.975804,13,2017-05-01,-3.693422191575771,0.0,1.0,-2.0,0.0,-1.0
HUNAN,2649583.28339,197073.456957,13,2017-05-01,-4.7300214615899625,1.0,-1.0,1.0,-1.0,0.0
HUWEI,2623606.30661,192041.068482,13,2017-05-01,-2.240722186979486,-1.0,1.0,-2.0,3.0,1.0
JIANYANG,2614756.24677,163506.218274,13,2017-05-01,-11.4785836274296,-1.0,-2.0,0.0,,-3.0
JIAXING,2616146.2859,194875.077945,13,2017-05-01,-4.234658054389115,-1.0,-4.0,-1.0,0.0,-6.0
KECUO,2613831.28827,182075.186777,13,2017-05-01,-9.414229086565832,-3.0,-2.0,-5.0,2.0,-8.0
LONGYAN,2624184.90663,179646.08447,13,2017-05-01,-2.3148899678263715,-2.0,0.0,0.0,-1.0,-3.0
NEILIAO,2611723.34283,184142.181573,13,2017-05-01,-2.2768947475534653,-1.0,-4.0,-1.0,0.0,-6.0
QIAOYI,2637964.78657,196150.707581,13,2017-05-01,-0.17231974965151428,0.0,-1.0,0.0,0.0,-1.0
TANQIFENXIAO,2599940.93758,176526.188454,13,2017-05-01,-3.0976773066812093,-1.0,-6.0,-1.0,-1.0,-9.0
TUKU,2620611.25819,187772.134694,13,2017-05-01,-4.684507031270165,-0.0,-5.0,-3.0,0.0,-8.0
XIGANG,2639733.1713,177634.127419,13,2017-05-01,-6.652099865844808,1.0,1.0,0.0,0.0,2.0
XINGHUA,2643201.13881,188364.082858,13,2017-05-01,-7.565143518878868,-2.0,0.0,1.0,-1.0,-2.0
XINJIE,2644119.88134,179743.007588,13,2017-05-01,-4.202732729472682,-0.0,2.0,-3.0,1.0,0.0
XINPI,2598087.955,181888.900806,13,2017-05-01,-2.189241280935719,0.0,-2.0,0.0,-1.0,-3.0
XINSHENG,2648279.21795,188342.160622,13,2017-05-01,-1.7349991247331993,4.0,3.0,-1.0,-1.0,5.0
XINXING,2626356.24719,170721.169691,13,2017-05-01,-11.341226190936682,-1.0,-3.0,-1.0,0.0,-5.0
XIUTAN,2617397.2418,183652.118876,13,2017-05-01,-2.7666297633977788,-3.0,-3.0,0.0,-1.0,-7.0
XIZHOU,2638501.0722,199069.972355,13,2017-05-01,0.3942828762758473,-1.0,0.0,-1.0,1.0,-1.0
YIWU,2604974.34087,167842.226707,13,2017-05-01,-8.909175410523533,1.0,0.0,-1.0,-1.0,-1.0
YUANCHANG,2616803.26394,179485.192133,13,2017-05-01,4.835341630419527,-4.0,-3.0,-3.0,-1.0,-11.0
ZHENNAN,2621720.32227,202939.032793,13,2017-05-01,4.668250774406606,0.0,-3.0,-1.0,0.0,-4.0
ZHUTANG,2639635.48177,191944.07482,13,2017-05-01,1.7390498939367456,2.0,0.0,0.0,0.0,2.0
ANHE,2602035.47057,179539.204623,14,2017-06-01,-0.3771300521547985,3.0,0.0,2.0,-4.0,1.0
BEICHEN,2608228.94939,178859.958807,14,2017-06-01,-1.4784222528279538,3.0,0.0,-1.0,2.0,4.0
CANLIN,2608157.27696,173088.151033,14,2017-06-01,-1.7847149509742872,7.0,5.0,1.0,-2.0,11.0
DONGGUANG,2616755.31388,175783.144962,14,2017-06-01,0.7694958275189384,-4.0,-5.0,-3.0,0.0,-12.0
DONGSHI,2595468.32293,163523.186557,14,2017-06-01,-0.40890252808982336,-2.0,3.0,-2.0,1.0,0.0
ERLUN,2629865.28709,190429.148778,14,2017-06-01,-3.0277276720045085,-1.0,0.0,-1.0,1.0,-1.0
FENGAN,2631894.18276,171859.184496,14,2017-06-01,-5.028555119532658,3.0,7.0,3.0,0.0,13.0
FENGRONG,2632016.259,179785.17549,14,2017-06-01,-0.5631849478396677,8.0,0.0,0.0,0.0,8.0
GUANGFU,2626508.29835,189084.098343,14,2017-06-01,-5.494815032698839,0.0,-2.0,-1.0,1.0,-2.0
HAIFENG,2629140.25143,171150.145528,14,2017-06-01,-1.5081334725777007,4.0,11.0,2.0,,17.0
HONGLUN,2620454.90228,183487.975804,14,2017-06-01,-1.9515902540404506,0.0,-4.0,-2.0,0.0,-6.0
HUNAN,2649583.28339,197073.456957,14,2017-06-01,-4.640871505594221,1.0,3.0,-3.0,-1.0,0.0
HUWEI,2623606.30661,192041.068482,14,2017-06-01,-3.8461281478008313,1.0,1.0,2.0,0.0,4.0
JIANYANG,2614756.24677,163506.218274,14,2017-06-01,-5.258238598771128,1.0,4.0,0.0,,5.0
JIAXING,2616146.2859,194875.077945,14,2017-06-01,-4.698551466233931,0.0,8.0,1.0,0.0,9.0
KECUO,2613831.28827,182075.186777,14,2017-06-01,-4.305571986198395,2.0,4.0,1.0,-3.0,4.0
LONGYAN,2624184.90663,179646.08447,14,2017-06-01,-0.49033271158712644,-1.0,-4.0,-3.0,-1.0,-9.0
NEILIAO,2611723.34283,184142.181573,14,2017-06-01,4.341805948485337,2.0,3.0,-3.0,0.0,2.0
QIAOYI,2637964.78657,196150.707581,14,2017-06-01,-1.637519200209723,2.0,2.0,-1.0,0.0,3.0
TANQIFENXIAO,2599940.93758,176526.188454,14,2017-06-01,-2.0082636273235073,6.0,-1.0,0.0,-1.0,4.0
TUKU,2620611.25819,187772.134694,14,2017-06-01,-1.4306035617905204,2.0,6.0,-1.0,-1.0,6.0
XIGANG,2639733.1713,177634.127419,14,2017-06-01,-4.6519289223456814,1.0,1.0,-1.0,0.0,1.0
XINGHUA,2643201.13881,188364.082858,14,2017-06-01,-5.157406613392142,4.0,3.0,-4.0,2.0,5.0
XINJIE,2644119.88134,179743.007588,14,2017-06-01,-4.946724168929362,-1.0,0.0,0.0,-1.0,-2.0
XINPI,2598087.955,181888.900806,14,2017-06-01,-3.303667182554073,1.0,1.0,1.0,-1.0,2.0
XINSHENG,2648279.21795,188342.160622,14,2017-06-01,-1.3957722121482303,4.0,1.0,0.0,1.0,6.0
XINXING,2626356.24719,170721.169691,14,2017-06-01,-8.980573620229398,6.0,13.0,3.0,0.0,22.0
XIUTAN,2617397.2418,183652.118876,14,2017-06-01,-3.1342827455049314,-1.0,3.0,-1.0,-0.0,1.0
XIZHOU,2638501.0722,199069.972355,14,2017-06-01,0.7540770523046072,0.0,2.0,-1.0,1.0,2.0
YIWU,2604974.34087,167842.226707,14,2017-06-01,-2.224863125147525,1.0,10.0,3.0,-2.0,12.0
YUANCHANG,2616803.26394,179485.192133,14,2017-06-01,2.805182687697382,9.0,4.0,-1.0,-1.0,11.0
