STATION	X_TWD97	Y_TWD97	monthly	time	DIFFDISP	Layer_1	Layer_2	Layer_3	Layer_4	Layer_All
HONGLUN	2620454.902	183487.9758	36	19/4/01	-1.553975347	-1	-2	-1	0	-4
HUNAN	2649583.283	197073.457	36	19/4/01	-0.210198174	-1	-1	0	-2	-4
HUWEI	2623606.307	192041.0685	36	19/4/01	0.040069982	0	-1	1	-1	-1
JIANYANG	2614756.247	163506.2183	36	19/4/01	-8.870252579	0	0	0		0
JIAXING	2616146.286	194875.0779	36	19/4/01	-0.789139802	0	1	-1	0	0
KECUO	2613831.288	182075.1868	36	19/4/01	-7.091224073	2	-7	-4	-2	-11
LONGYAN	2624184.907	179646.0845	36	19/4/01	-1.951003302	0	0	-1	-2	-3
LUNFENG_XIN	2624237.886	169449.4526	36	19/4/01	-3.150420086	-1	-6	0	0	-7
NANGUANG	2612049.839	170402.55	36	19/4/01	-0.295005739	-4	-2	-1	0	-7
NEILIAO	2611723.343	184142.1816	36	19/4/01	-4.793537378	-1	-9	-1	-1	-12
QIAOYI	2637964.787	196150.7076	36	19/4/01	2.632461198	-0.1309	-0.3652	-0.8027	1.161	-0.1377
TANQIFENXIAO	2599940.938	176526.1885	36	19/4/01	-1.055577784	-4	-3	-1	0	-8
TUKU	2620611.258	187772.1347	36	19/4/01	-4.603754662	2	-2	0	-2	-2
XIGANG	2639733.171	177634.1274	36	19/4/01	-2.77774141	0	-1	0	1	0
XINGHUA	2643201.139	188364.0829	36	19/4/01	-4.22790145	-3	0	0	0	-3
XINJIE	2644119.881	179743.0076	36	19/4/01	0.338696384	0	-1	0	0	-1
XINPI	2598087.955	181888.9008	36	19/4/01	-1.503854738	-1	-1	-1	-1	-4
XINSHENG	2648279.218	188342.1606	36	19/4/01	0.805597368	-1	-1	-1	0	-3
XINXING	2626356.247	170721.1697	36	19/4/01	-2.823181773	-1	-5	0	0	-6
XIUTAN	2617397.242	183652.1189	36	19/4/01	0.051037621	-5	-1	-1	1	-6
XIZHOU	2638501.072	199069.9724	36	19/4/01	-0.922272789	1	-1	0	-2	-2
YIWU	2604974.341	167842.2267	36	19/4/01	-8.741149752	0	-2	-1	-1	-4
YUANCHANG	2616803.264	179485.1921	36	19/4/01	0.748162224	-6	-9	-9	5	-19
ZHENGMIN	2622974.25	189571.0837	36	19/4/01	-1.576373651	0	-1	-2	0	-3
ZHENNAN	2621720.322	202939.0328	36	19/4/01	5.628641067	0	0	1	-1	0
ZHUTANG	2639635.482	191944.0748	36	19/4/01	1.344223381	0	0	-1	0	-1
ANHE	2602035.471	179539.2046	37	19/5/01	1.038784499	2	-2	2	4	6
ANNAN	2626430.829	173539.7929	37	19/5/01	1.82287162	-1	2	0	1	2
BEICHEN	2608228.949	178859.9588	37	19/5/01	0.957386467	1	1	-2	2	2
CANLIN	2608157.277	173088.151	37	19/5/01	-0.080430446	2	2	0	-1	3
DONGGUANG	2616755.314	175783.145	37	19/5/01	1.155288691	-2	1	-1	1	-1
DONGSHI	2595468.323	163523.1866	37	19/5/01	-1.14423768	1	3	0	0	4
ERLUN	2629865.287	190429.1488	37	19/5/01	-0.825407348	1	0	3	-2	2
FENGAN	2631894.183	171859.1845	37	19/5/01	-2.898104698	1	1	3	1	6
FENGRONG	2632016.259	179785.1755	37	19/5/01	-0.068935221	1	1	2	0	4
GUANGFU	2626508.298	189084.0983	37	19/5/01	-4.203920956	-1	3	-1	1	2
HAIFENG	2629140.251	171150.1455	37	19/5/01	-0.169862959	2	4	0		6
HONGLUN	2620454.902	183487.9758	37	19/5/01	-1.555289141	2	4	-1	0	5
HUNAN	2649583.283	197073.457	37	19/5/01	-1.794267352	3	4	-1	1	7
HUWEI	2623606.307	192041.0685	37	19/5/01	-1.232142502	-1	3	0	0	2
JIANYANG	2614756.247	163506.2183	37	19/5/01	-6.918382311	1	0	0		1
JIAXING	2616146.286	194875.0779	37	19/5/01	-2.90005623	-1	3	2	0	4
KECUO	2613831.288	182075.1868	37	19/5/01	-5.155686645	0	2	2	-3	1
LONGYAN	2624184.907	179646.0845	37	19/5/01	-2.135184383	0	1	0	1	2
LUNFENG_XIN	2624237.886	169449.4526	37	19/5/01	-2.671612861	1	4	1	1	7
NANGUANG	2612049.839	170402.55	37	19/5/01	-0.235285127	1	1	0	-1	1
NEILIAO	2611723.343	184142.1816	37	19/5/01	-0.265733555	2	4	-3	3	6
QIAOYI	2637964.787	196150.7076	37	19/5/01	0.715947498	-0.899	1.607	-1.728	6.203	5.184
TANQIFENXIAO	2599940.938	176526.1885	37	19/5/01	-0.567632059	2	0	0	0	2
TUKU	2620611.258	187772.1347	37	19/5/01	-2.207383704	2	3	-3	2	4
XIGANG	2639733.171	177634.1274	37	19/5/01	-3.579645149	2	-2	2	-2	0
XINGHUA	2643201.139	188364.0829	37	19/5/01	-3.985714083	4	2	1	-3	4
XINJIE	2644119.881	179743.0076	37	19/5/01	-0.702115187	0	0	1	0	1
XINPI	2598087.955	181888.9008	37	19/5/01	-2.737513364	2	1	0	3	6
XINSHENG	2648279.218	188342.1606	37	19/5/01	0.128230466	1	2	1	-1	3
XINXING	2626356.247	170721.1697	37	19/5/01	-5.425395625	0	5	0	0	5
XIUTAN	2617397.242	183652.1189	37	19/5/01	-0.958728988	1	2	1	0	4
XIZHOU	2638501.072	199069.9724	37	19/5/01	1.195075704	1	0	1	0	2
YIWU	2604974.341	167842.2267	37	19/5/01	-5.424426577	0	5	3	1	9
YUANCHANG	2616803.264	179485.1921	37	19/5/01	2.358902259	1	4	0	0	5
ZHENGMIN	2622974.25	189571.0837	37	19/5/01	-3.257091048	-1	2	0	-1	0
ZHENNAN	2621720.322	202939.0328	37	19/5/01	3.755736222	1	0	0	1	2
ZHUTANG	2639635.482	191944.0748	37	19/5/01	0.238263857	0	2	-1	0	1
ANHE	2602035.471	179539.2046	38	19/6/01	0.889160661	-2	8	-3	1	4
ANNAN	2626430.829	173539.7929	38	19/6/01	1.442745613	4	1	-1	0	4
BEICHEN	2608228.949	178859.9588	38	19/6/01	-0.111521001	0	5	0	-1	4
CANLIN	2608157.277	173088.151	38	19/6/01	0.174842094	1	5	2	1	9
DONGGUANG	2616755.314	175783.145	38	19/6/01	0.815079133	4	5	-2	0	7
DONGSHI	2595468.323	163523.1866	38	19/6/01	-1.473173214	-1	6	0	-1	4
ERLUN	2629865.287	190429.1488	38	19/6/01	1.604228632	-1	1	0	1	1
FENGAN	2631894.183	171859.1845	38	19/6/01	-2.303442962	2	2	-1	2	5
FENGRONG	2632016.259	179785.1755	38	19/6/01	-0.163199381	4	1	-2	0	3
GUANGFU	2626508.298	189084.0983	38	19/6/01	-1.849842031	1	-1	2	-2	0
HAIFENG	2629140.251	171150.1455	38	19/6/01	0.016538952	1	3	0		4
HONGLUN	2620454.902	183487.9758	38	19/6/01	-0.830000026	0	2	2	-1	3
HUNAN	2649583.283	197073.457	38	19/6/01	-1.995159037	1	1	-2	2	2
HUWEI	2623606.307	192041.0685	38	19/6/01	-3.036553701	1	0	2	-2	1
JIANYANG	2614756.247	163506.2183	38	19/6/01	-1.327675179	-1	1	0		0
JIAXING	2616146.286	194875.0779	38	19/6/01	-3.451615558	4	7	3	0	14
KECUO	2613831.288	182075.1868	38	19/6/01	-0.204501709	2	6	0	0	8
LONGYAN	2624184.907	179646.0845	38	19/6/01	-0.982992091	0	2	-1	0	1
LUNFENG_XIN	2624237.886	169449.4526	38	19/6/01	-0.877984743	0	3	0	1	4
NANGUANG	2612049.839	170402.55	38	19/6/01	0.64270458	2	1	0	0	3
NEILIAO	2611723.343	184142.1816	38	19/6/01	5.172798115	1	9	1	-3	8
QIAOYI	2637964.787	196150.7076	38	19/6/01	-1.730757531	0	0	-2	-6	-8
TANQIFENXIAO	2599940.938	176526.1885	38	19/6/01	0.369791067	9	0	0	0	9
TUKU	2620611.258	187772.1347	38	19/6/01	1.359695653	0	2	-1	2	3
XIGANG	2639733.171	177634.1274	38	19/6/01	-2.585144283	0	4	0	0	4
XINGHUA	2643201.139	188364.0829	38	19/6/01	-2.123027584	0	0	-1	2	1
XINJIE	2644119.881	179743.0076	38	19/6/01	-1.506089787	0	1	0	-1	0
XINPI	2598087.955	181888.9008	38	19/6/01	-4.599711855	2	4	0	-1	5
XINSHENG	2648279.218	188342.1606	38	19/6/01	0.330722542	5	2	-1	-1	5
XINXING	2626356.247	170721.1697	38	19/6/01	-4.700516865	3	2	2	0	7
XIUTAN	2617397.242	183652.1189	38	19/6/01	-1.157905121	8	5	-1	0	12
XIZHOU	2638501.072	199069.9724	38	19/6/01	2.288073497	0	-1	0	0	-1
YIWU	2604974.341	167842.2267	38	19/6/01	0.784045643	0	6	3	-1	8
YUANCHANG	2616803.264	179485.1921	38	19/6/01	0.380286307	4	5	-1	2	10
ZHENGMIN	2622974.25	189571.0837	38	19/6/01	-4.018784013	2	0	0	0	2
ZHENNAN	2621720.322	202939.0328	38	19/6/01	-1.045269206	1	2	2	-1	4
ZHUTANG	2639635.482	191944.0748	38	19/6/01	-3.648263862	1	-2	1	-1	-1
ANHE	2602035.471	179539.2046	39	19/7/01	-0.335413977	4	1	2	1	8
ANNAN	2626430.829	173539.7929	39	19/7/01	-0.663950796	2	4	0	0	6
BEICHEN	2608228.949	178859.9588	39	19/7/01	-2.569027774	2	7	1	0	10
CANLIN	2608157.277	173088.151	39	19/7/01	1.22454303	5	7	1	1	14
DONGGUANG	2616755.314	175783.145	39	19/7/01	-0.661647634	9	5	0	1	15
DONGSHI	2595468.323	163523.1866	39	19/7/01	0.374112033	1	5	1	0	7
ERLUN	2629865.287	190429.1488	39	19/7/01	0.399669945	0	2	0	-1	1
FENGAN	2631894.183	171859.1845	39	19/7/01	0.175101905	2	0	2	-2	2
FENGRONG	2632016.259	179785.1755	39	19/7/01	1.694623451	4	1	-1	0	4
GUANGFU	2626508.298	189084.0983	39	19/7/01	1.198677835	0	2	1	1	4
HAIFENG	2629140.251	171150.1455	39	19/7/01	-2.747513067	-1	0	1		0
HONGLUN	2620454.902	183487.9758	39	19/7/01	0.303109479	2	6	0	1	9
HUNAN	2649583.283	197073.457	39	19/7/01	-2.938951878	0	-2	0	-4	-6
HUWEI	2623606.307	192041.0685	39	19/7/01	-3.011103862	-1	3	-1	-1	0
JIANYANG	2614756.247	163506.2183	39	19/7/01	5.085665809	0	3	0		3
JIAXING	2616146.286	194875.0779	39	19/7/01	-2.141990641	2	4	0	0	6
KECUO	2613831.288	182075.1868	39	19/7/01	5.558518865	2	6	-3	1	6
LONGYAN	2624184.907	179646.0845	39	19/7/01	2.52092869	1	3	2	-2	4
LUNFENG_XIN	2624237.886	169449.4526	39	19/7/01	-1.691226355	2	4	2	-1	7
NANGUANG	2612049.839	170402.55	39	19/7/01	1.213757635	5	5	0	0	10
NEILIAO	2611723.343	184142.1816	39	19/7/01	6.543584152	1	8	0	1	10
QIAOYI	2637964.787	196150.7076	39	19/7/01	-0.597187185	2	-1	1	-1	1
TANQIFENXIAO	2599940.938	176526.1885	39	19/7/01	-1.095980528	4	5	1	0	10
TUKU	2620611.258	187772.1347	39	19/7/01	-1.162347147	1	6	5	-4	8
XIGANG	2639733.171	177634.1274	39	19/7/01	0.719055327	0	0	0	1	1
XINGHUA	2643201.139	188364.0829	39	19/7/01	-0.816087716	1	2	-2	0	1
XINJIE	2644119.881	179743.0076	39	19/7/01	-2.524667119	1	-1	1	0	1
XINPI	2598087.955	181888.9008	39	19/7/01	-2.319627706	0	2	0	0	2
XINSHENG	2648279.218	188342.1606	39	19/7/01	-0.206011921	3	-1	1	-1	2
XINXING	2626356.247	170721.1697	39	19/7/01	-1.308355369	1	3	-1	0	3
XIUTAN	2617397.242	183652.1189	39	19/7/01	-1.656983914	6	4	0	0	10
XIZHOU	2638501.072	199069.9724	39	19/7/01	2.396037293	0	1	-1	0	0
YIWU	2604974.341	167842.2267	39	19/7/01	4.679001081	0	7	3	1	11
YUANCHANG	2616803.264	179485.1921	39	19/7/01	-3.032024961	7	2	1	-1	9
ZHENGMIN	2622974.25	189571.0837	39	19/7/01	-3.661240208	2	2	0	1	5
ZHENNAN	2621720.322	202939.0328	39	19/7/01	-6.274486634	0	2	0	0	2
ZHUTANG	2639635.482	191944.0748	39	19/7/01	-5.207920642	-1	2	0	-1	0
ANHE	2602035.471	179539.2046	40	19/8/01	-0.63732109	2	4	1	0	7
ANNAN	2626430.829	173539.7929	40	19/8/01	-1.795406656	0	1	1	0	2
BEICHEN	2608228.949	178859.9588	40	19/8/01	-1.039093158	1	7	2	1	11
CANLIN	2608157.277	173088.151	40	19/8/01	1.621941235	1	6	3	-3	7
DONGGUANG	2616755.314	175783.145	40	19/8/01	-0.342902827	3	4	1	0	8
DONGSHI	2595468.323	163523.1866	40	19/8/01	1.071748389	0	2	1	0	3
ERLUN	2629865.287	190429.1488	40	19/8/01	1.356240495	2	-2	0	1	1
FENGAN	2631894.183	171859.1845	40	19/8/01	0.036460599	-2	-1	0	0	-3
FENGRONG	2632016.259	179785.1755	40	19/8/01	1.146347087	1	-1	1	1	2
GUANGFU	2626508.298	189084.0983	40	19/8/01	1.24074233	-1	0	-2	0	-3
HAIFENG	2629140.251	171150.1455	40	19/8/01	-2.668630395	1	-3	1		-1
HONGLUN	2620454.902	183487.9758	40	19/8/01	0.077883088	2	0	1	0	3
HUNAN	2649583.283	197073.457	40	19/8/01	-1.093125663	0	0	-2	2	0
HUWEI	2623606.307	192041.0685	40	19/8/01	-2.568875279	-1	0	0	3	2
JIANYANG	2614756.247	163506.2183	40	19/8/01	5.165601182	2	1	0		3
JIAXING	2616146.286	194875.0779	40	19/8/01	-0.826334369	0	-1	-1	0	-2
JINHU_XIN	2607660.555	163232.543	40	19/8/01	3.788127932	1	2	-0.5	0.5	3
KECUO	2613831.288	182075.1868	40	19/8/01	5.659527328	-2	0	4	1	3
LONGYAN	2624184.907	179646.0845	40	19/8/01	2.580091687	0	1	0	1	2
LUNFENG_XIN	2624237.886	169449.4526	40	19/8/01	1.403146582	-2	-1	-2	-1	-6
NANGUANG	2612049.839	170402.55	40	19/8/01	1.725819662	6	4	3	2	15
NEILIAO	2611723.343	184142.1816	40	19/8/01	5.569537141	0	1	1	1	3
QIAOYI	2637964.787	196150.7076	40	19/8/01	-0.286418291	1	-2	0	1	0
TANQIFENXIAO	2599940.938	176526.1885	40	19/8/01	-0.325313449	4	5	-1	0	8
TUKU	2620611.258	187772.1347	40	19/8/01	0.46958573	0	-2	0	1	-1
XIGANG	2639733.171	177634.1274	40	19/8/01	1.296718386	-1	-4	0	0	-5
XINGHUA	2643201.139	188364.0829	40	19/8/01	-0.291468167	-2	0	0	-1	-3
XINJIE	2644119.881	179743.0076	40	19/8/01	-0.354129654	-1	0	-3	1	-3
XINPI	2598087.955	181888.9008	40	19/8/01	-3.188147469	3	3	1	-1	6
XINSHENG	2648279.218	188342.1606	40	19/8/01	0.179296121	-3	-3	-2	1	-7
XINXING	2626356.247	170721.1697	40	19/8/01	3.25744248	-3	-1	-1	0	-5
XIUTAN	2617397.242	183652.1189	40	19/8/01	-0.373067516	0	0	2	-1	1
XIZHOU	2638501.072	199069.9724	40	19/8/01	-0.612880889	-1	0	0	-1	-2
YIWU	2604974.341	167842.2267	40	19/8/01	4.074568892	1	4	2	0	7
YUANCHANG	2616803.264	179485.1921	40	19/8/01	-5.391227261	4	6	8	-8	10
ZHENGMIN	2622974.25	189571.0837	40	19/8/01	-1.440059793	0	0	1	-2	-1
ZHENNAN	2621720.322	202939.0328	40	19/8/01	-6.852225699	1	1	0	2	4
ZHUTANG	2639635.482	191944.0748	40	19/8/01	-6.031833018	2	-2	-1	1	0
ANHE	2602035.471	179539.2046	41	19/9/01	-1.173722433	0	2	2	-5	-1
ANNAN	2626430.829	173539.7929	41	19/9/01	-2.17869839	2	2	0	1	5
BEICHEN	2608228.949	178859.9588	41	19/9/01	0.562349543	2	5	-2	2	7
CANLIN	2608157.277	173088.151	41	19/9/01	0.013793938	1	5	2	2	10
DONGGUANG	2616755.314	175783.145	41	19/9/01	-0.081062866	2	3	0	0	5
DONGSHI	2595468.323	163523.1866	41	19/9/01	0.512074682	0	4	0	0	4
ERLUN	2629865.287	190429.1488	41	19/9/01	-0.210894385	0	2	0	-1	1
FENGAN	2631894.183	171859.1845	41	19/9/01	-1.213155619	0	2	1	0	3
FENGRONG	2632016.259	179785.1755	41	19/9/01	-0.24288663	1	4	-1	0	4
GUANGFU	2626508.298	189084.0983	41	19/9/01	-1.255440222	1	2	1	-3	1
HAIFENG	2629140.251	171150.1455	41	19/9/01	-2.563323654	0	4	-1		3
HONGLUN	2620454.902	183487.9758	41	19/9/01	-1.467405202	-1	4	0	1	4
HUNAN	2649583.283	197073.457	41	19/9/01	-0.882318475	1	1	1	1	4
HUWEI	2623606.307	192041.0685	41	19/9/01	-1.712520534	3	1	-1	1	4
JIANYANG	2614756.247	163506.2183	41	19/9/01	-0.092206206	1	2	0		3
JIAXING	2616146.286	194875.0779	41	19/9/01	-0.756499046	2	3	2	0	7
JINHU_XIN	2607660.555	163232.543	41	19/9/01	2.957591934	-2	0	0.5	0	-1.5
KECUO	2613831.288	182075.1868	41	19/9/01	0.963801774	2	3	4	-4	5
LONGYAN	2624184.907	179646.0845	41	19/9/01	0.140600661	1	1	0	-1	1
LUNFENG_XIN	2624237.886	169449.4526	41	19/9/01	3.03468816	2	3	0	1	6
NANGUANG	2612049.839	170402.55	41	19/9/01	0.658322859	4	3	0	-1	6
NEILIAO	2611723.343	184142.1816	41	19/9/01	1.253873452	2	6	0	0	8
QIAOYI	2637964.787	196150.7076	41	19/9/01	0.280687553	0	2	0	-1	1
TANQIFENXIAO	2599940.938	176526.1885	41	19/9/01	-0.799612482	-1	2	1	1	3
TUKU	2620611.258	187772.1347	41	19/9/01	0.386727695	0	4	1	0	5
XIGANG	2639733.171	177634.1274	41	19/9/01	-0.589517735	2	3	1	0	6
XINGHUA	2643201.139	188364.0829	41	19/9/01	-2.1831359	3	0	1	1	5
XINJIE	2644119.881	179743.0076	41	19/9/01	1.664494427	1	-1	2	1	3
XINPI	2598087.955	181888.9008	41	19/9/01	-3.648466706	2	1	0	0	3
XINSHENG	2648279.218	188342.1606	41	19/9/01	-1.092727043	3	3	1	-1	6
XINXING	2626356.247	170721.1697	41	19/9/01	4.085892871	3	3	1	0	7
XIUTAN	2617397.242	183652.1189	41	19/9/01	-0.204437912	7	4	0	1	12
XIZHOU	2638501.072	199069.9724	41	19/9/01	-3.690318494	1	1	0	0	2
YIWU	2604974.341	167842.2267	41	19/9/01	-0.965514639	1	4	2	1	8
YUANCHANG	2616803.264	179485.1921	41	19/9/01	-4.439656792	1	3	-1	2	5
ZHENGMIN	2622974.25	189571.0837	41	19/9/01	0.165370427	3	1	1	0	5
ZHENNAN	2621720.322	202939.0328	41	19/9/01	-3.638156487	0	5	0	1	6
ZHUTANG	2639635.482	191944.0748	41	19/9/01	-3.496769756	-1	1	1	-1	0
ANHE	2602035.471	179539.2046	42	19/10/01	-1.82454992	-1	-3	0	3	-1
ANNAN	2626430.829	173539.7929	42	19/10/01	-2.000010742	-4	-6	0	-2	-12
BEICHEN	2608228.949	178859.9588	42	19/10/01	0.417145965	-2	-4	2	-1	-5
CANLIN	2608157.277	173088.151	42	19/10/01	-2.701608338	-4	-3	-1	2	-6
DONGGUANG	2616755.314	175783.145	42	19/10/01	-0.465577243	-7	-7	0	-1	-15
DONGSHI	2595468.323	163523.1866	42	19/10/01	-0.67558057	1	-5	0	-1	-5
ERLUN	2629865.287	190429.1488	42	19/10/01	-3.119065224	-1	-2	0	0	-3
FENGAN	2631894.183	171859.1845	42	19/10/01	-2.870320336	-1	-4	-3	0	-8
FENGRONG	2632016.259	179785.1755	42	19/10/01	-1.880530147	-4	-7	1	-1	-11
GUANGFU	2626508.298	189084.0983	42	19/10/01	-4.168238903	-1	-5	2	-1	-5
HAIFENG	2629140.251	171150.1455	42	19/10/01	-2.473680945	-3	-7	0		-10
HONGLUN	2620454.902	183487.9758	42	19/10/01	-3.226919051	-2	-7	0	-3	-12
HUNAN	2649583.283	197073.457	42	19/10/01	-2.386621917	-5	-4	-1	0	-10
HUWEI	2623606.307	192041.0685	42	19/10/01	-1.824362835	-1	-3	-1	0	-5
JIANYANG	2614756.247	163506.2183	42	19/10/01	-5.485171389	-4	-6	0		-10
JIAXING	2616146.286	194875.0779	42	19/10/01	-1.954646976	-3	-1	0	0	-4
JINHU_XIN	2607660.555	163232.543	42	19/10/01	0.694045022	0	-5	-3	-0.5	-8.5
KECUO	2613831.288	182075.1868	42	19/10/01	-3.871261998	-3	-7	0	1	-9
LONGYAN	2624184.907	179646.0845	42	19/10/01	-3.12694656	-1	-8	-1	0	-10
LUNFENG_XIN	2624237.886	169449.4526	42	19/10/01	2.355916439	-3	-8	-1	-2	-14
NANGUANG	2612049.839	170402.55	42	19/10/01	-1.496477357	-11	-5	-1	1	-16
NEILIAO	2611723.343	184142.1816	42	19/10/01	-1.504165054	-2	-11	-1	-1	-15
QIAOYI	2637964.787	196150.7076	42	19/10/01	-0.417778197	0	0	-1	2	1
TANQIFENXIAO	2599940.938	176526.1885	42	19/10/01	-2.095409108	-6	0	0	0	-6
TUKU	2620611.258	187772.1347	42	19/10/01	-0.448523624	1	-5	-2	0	-6
XIGANG	2639733.171	177634.1274	42	19/10/01	-3.4973383	-2	-2	-2	0	-6
XINGHUA	2643201.139	188364.0829	42	19/10/01	-4.422801279	-2	-4	-1	1	-6
XINJIE	2644119.881	179743.0076	42	19/10/01	1.785863848	-1	0	-1	-2	-4
XINPI	2598087.955	181888.9008	42	19/10/01	-4.091210403	-5	-3	1	1	-6
XINSHENG	2648279.218	188342.1606	42	19/10/01	-3.420191915	-4	-5	-1	0	-10
XINXING	2626356.247	170721.1697	42	19/10/01	0.640398885	0	-13	-3	0	-16
XIUTAN	2617397.242	183652.1189	42	19/10/01	-1.368314201	-11	-7	-1	0	-19
XIZHOU	2638501.072	199069.9724	42	19/10/01	-4.69456769	2	-1	-2	1	0
YIWU	2604974.341	167842.2267	42	19/10/01	-5.028229127	-4	-3	-2	0	-9
YUANCHANG	2616803.264	179485.1921	42	19/10/01	-1.968803299	-11	-7	1	-5	-22
ZHENGMIN	2622974.25	189571.0837	42	19/10/01	-0.56890291	-2	-3	-2	1	-6
ZHENNAN	2621720.322	202939.0328	42	19/10/01	-0.182272506	1	-1	-1	0	-1
ZHUTANG	2639635.482	191944.0748	42	19/10/01	-0.254440867	0	-2	-1	0	-3
ANHE	2602035.471	179539.2046	43	19/11/01	-2.595568558	0	1	1	-1	1
ANNAN	2626430.829	173539.7929	43	19/11/01	-1.931309266	0	-1	-1	-1	-3
BEICHEN	2608228.949	178859.9588	43	19/11/01	-1.569365347	-2	-2	0	-1	-5
CANLIN	2608157.277	173088.151	43	19/11/01	-4.689232278	-1	-2	-1	-1	-5
DONGGUANG	2616755.314	175783.145	43	19/11/01	-1.339573527	-3	-2	-1	1	-5
DONGSHI	2595468.323	163523.1866	43	19/11/01	-2.436311751	-1	0	-2	2	-1
ERLUN	2629865.287	190429.1488	43	19/11/01	-5.697417953	0	-1	0	0	-1
FENGAN	2631894.183	171859.1845	43	19/11/01	-4.021425838	0	-1	-1	-1	-3
FENGRONG	2632016.259	179785.1755	43	19/11/01	-3.44250846	-3	1	-2	1	-3
GUANGFU	2626508.298	189084.0983	43	19/11/01	-5.651582901	0	-1	2	-1	0
HAIFENG	2629140.251	171150.1455	43	19/11/01	-2.539132765	0	-1	-1		-2
HONGLUN	2620454.902	183487.9758	43	19/11/01	-4.338112514	-2	-2	-2	1	-5
HUNAN	2649583.283	197073.457	43	19/11/01	-4.323027166	1	-1	-2	-3	-5
HUWEI	2623606.307	192041.0685	43	19/11/01	-3.104468702	0	-1	1	-1	-1
JIANYANG	2614756.247	163506.2183	43	19/11/01	-7.393045522	-2	-3	0		-5
JIAXING	2616146.286	194875.0779	43	19/11/01	-3.865570069	-1	-3	-1	0	-5
JINHU_XIN	2607660.555	163232.543	43	19/11/01	-1.613827803	-1	-5	0	0	-6
KECUO	2613831.288	182075.1868	43	19/11/01	-6.126794668	1	-2	-6	1	-6
LONGYAN	2624184.907	179646.0845	43	19/11/01	-5.443744081	-1	-1	0	0	-2
LUNFENG_XIN	2624237.886	169449.4526	43	19/11/01	0.386689054	-1	-4	-1	0	-6
NANGUANG	2612049.839	170402.55	43	19/11/01	-3.496103103	-3	-1	-1	-2	-7
NEILIAO	2611723.343	184142.1816	43	19/11/01	-1.990135734	-2	-6	0	-2	-10
QIAOYI	2637964.787	196150.7076	43	19/11/01	-2.342970167	-2	0	-1	0	-3
TANQIFENXIAO	2599940.938	176526.1885	43	19/11/01	-3.406726723	-2	-3	1	0	-4
TUKU	2620611.258	187772.1347	43	19/11/01	-1.346148138	-3	-3	0	-2	-8
XIGANG	2639733.171	177634.1274	43	19/11/01	-5.468105546	0	-1	0	-1	-2
XINGHUA	2643201.139	188364.0829	43	19/11/01	-5.652525665	-1	1	-1	1	0
XINJIE	2644119.881	179743.0076	43	19/11/01	0.144973989	-1	0	-1	1	-1
XINPI	2598087.955	181888.9008	43	19/11/01	-4.760516607	1	2	0	-1	2
XINSHENG	2648279.218	188342.1606	43	19/11/01	-5.386602083	-1	-1	-1	-1	-4
XINXING	2626356.247	170721.1697	43	19/11/01	-3.748420128	-4	2	-1	0	-3
XIUTAN	2617397.242	183652.1189	43	19/11/01	-3.04270416	-3	-3	-2	0	-8
XIZHOU	2638501.072	199069.9724	43	19/11/01	-4.024214947	-1	1	-1	1	0
YIWU	2604974.341	167842.2267	43	19/11/01	-5.650053459	-1	-3	0	-2	-6
YUANCHANG	2616803.264	179485.1921	43	19/11/01	-0.647800523	-3	-4	-2	1	-8
ZHENGMIN	2622974.25	189571.0837	43	19/11/01	-2.703617741	-2	-1	0	-2	-5
ZHENNAN	2621720.322	202939.0328	43	19/11/01	0.330673006	0	-2	1	-1	-2
ZHUTANG	2639635.482	191944.0748	43	19/11/01	0.948707763	-1	0	-1	-1	-3
ANHE	2602035.471	179539.2046	44	19/12/01	-2.790535397	-1	-5	4	-2	-4
ANNAN	2626430.829	173539.7929	44	19/12/01	-2.306765991	1	-1	-1	0	-1
BEICHEN	2608228.949	178859.9588	44	19/12/01	-3.650442644	0	-1	1	-1	-1
CANLIN	2608157.277	173088.151	44	19/12/01	-4.093230287	1	1	-1	0	1
DONGGUANG	2616755.314	175783.145	44	19/12/01	-1.931070544	1	1	-1	0	1
DONGSHI	2595468.323	163523.1866	44	19/12/01	-3.042677973	0	-2	0	-2	-4
ERLUN	2629865.287	190429.1488	44	19/12/01	-6.203427272	0	1	0	0	1
FENGAN	2631894.183	171859.1845	44	19/12/01	-3.992966413	1	0	1	2	4
FENGRONG	2632016.259	179785.1755	44	19/12/01	-3.80377688	2	1	-1	-1	1
GUANGFU	2626508.298	189084.0983	44	19/12/01	-4.777652955	0	3	-5	2	0
HAIFENG	2629140.251	171150.1455	44	19/12/01	-2.36639682	2	2	0		4
HONGLUN	2620454.902	183487.9758	44	19/12/01	-3.929712312	1	1	1	0	3
HUNAN	2649583.283	197073.457	44	19/12/01	-4.302739085	0	3	0	3	6
HUWEI	2623606.307	192041.0685	44	19/12/01	-4.040256627	1	1	0	0	2
JIANYANG	2614756.247	163506.2183	44	19/12/01	-5.023655109	2	1	0		3
JIAXING	2616146.286	194875.0779	44	19/12/01	-4.191237223	3	4	0	0	7
JINHU_XIN	2607660.555	163232.543	44	19/12/01	-3.318465684	1	0	-1	-1	-1
KECUO	2613831.288	182075.1868	44	19/12/01	-4.675809853	-2	6	-1	0	3
LONGYAN	2624184.907	179646.0845	44	19/12/01	-5.015408073	0	4	0	-1	3
